,parents,has_nurs,form,children,housing,social,health,class
617,usual,3,incomplete,3,2,2,not_recom,0
618,usual,3,incomplete,3,2,1,recommended,1
619,usual,3,incomplete,3,2,1,priority,1
620,usual,3,incomplete,3,2,1,not_recom,0
621,usual,3,incomplete,3,2,0,recommended,1
622,usual,3,incomplete,3,2,0,priority,1
623,usual,3,incomplete,3,2,0,not_recom,0
624,usual,3,incomplete,3,2,2,recommended,1
625,usual,3,incomplete,3,2,2,priority,1
626,usual,3,incomplete,3,2,2,not_recom,0
627,usual,3,incomplete,3,2,1,recommended,1
628,usual,3,incomplete,3,2,1,priority,1
629,usual,3,incomplete,3,2,1,not_recom,0
630,usual,3,incomplete,3,1,0,recommended,1
631,usual,3,incomplete,3,1,0,priority,1
632,usual,3,incomplete,3,1,0,not_recom,0
633,usual,3,incomplete,3,1,2,recommended,1
634,usual,3,incomplete,3,1,2,priority,1
635,usual,3,incomplete,3,1,2,not_recom,0
636,usual,3,incomplete,3,1,1,recommended,1
637,usual,3,incomplete,3,1,1,priority,1
638,usual,3,incomplete,3,1,1,not_recom,0
639,usual,3,incomplete,3,1,0,recommended,1
640,usual,3,incomplete,3,1,0,priority,1
641,usual,3,incomplete,3,1,0,not_recom,0
642,usual,3,incomplete,3,1,2,recommended,1
643,usual,3,incomplete,3,1,2,priority,1
644,usual,3,incomplete,3,1,2,not_recom,0
645,usual,3,incomplete,3,1,1,recommended,1
646,usual,3,incomplete,3,1,1,priority,1
647,usual,3,incomplete,3,1,1,not_recom,0
648,usual,3,foster,0,0,0,recommended,4
649,usual,3,foster,0,0,0,priority,1
650,usual,3,foster,0,0,0,not_recom,0
651,usual,3,foster,0,0,2,recommended,4
652,usual,3,foster,0,0,2,priority,1
653,usual,3,foster,0,0,2,not_recom,0
654,usual,3,foster,0,0,1,recommended,1
655,usual,3,foster,0,0,1,priority,1
656,usual,3,foster,0,0,1,not_recom,0
657,usual,3,foster,0,0,0,recommended,1
658,usual,3,foster,0,0,0,priority,1
659,usual,3,foster,0,0,0,not_recom,0
660,usual,3,foster,0,0,2,recommended,1
661,usual,3,foster,0,0,2,priority,1
662,usual,3,foster,0,0,2,not_recom,0
663,usual,3,foster,0,0,1,recommended,1
664,usual,3,foster,0,0,1,priority,1
665,usual,3,foster,0,0,1,not_recom,0
666,usual,3,foster,0,2,0,recommended,1
667,usual,3,foster,0,2,0,priority,1
668,usual,3,foster,0,2,0,not_recom,0
669,usual,3,foster,0,2,2,recommended,1
670,usual,3,foster,0,2,2,priority,1
671,usual,3,foster,0,2,2,not_recom,0
672,usual,3,foster,0,2,1,recommended,1
673,usual,3,foster,0,2,1,priority,1
674,usual,3,foster,0,2,1,not_recom,0
675,usual,3,foster,0,2,0,recommended,1
676,usual,3,foster,0,2,0,priority,1
677,usual,3,foster,0,2,0,not_recom,0
678,usual,3,foster,0,2,2,recommended,1
679,usual,3,foster,0,2,2,priority,1
680,usual,3,foster,0,2,2,not_recom,0
681,usual,3,foster,0,2,1,recommended,1
682,usual,3,foster,0,2,1,priority,1
683,usual,3,foster,0,2,1,not_recom,0
684,usual,3,foster,0,1,0,recommended,1
685,usual,3,foster,0,1,0,priority,1
686,usual,3,foster,0,1,0,not_recom,0
687,usual,3,foster,0,1,2,recommended,1
688,usual,3,foster,0,1,2,priority,1
689,usual,3,foster,0,1,2,not_recom,0
690,usual,3,foster,0,1,1,recommended,1
691,usual,3,foster,0,1,1,priority,1
692,usual,3,foster,0,1,1,not_recom,0
693,usual,3,foster,0,1,0,recommended,1
694,usual,3,foster,0,1,0,priority,1
695,usual,3,foster,0,1,0,not_recom,0
696,usual,3,foster,0,1,2,recommended,1
697,usual,3,foster,0,1,2,priority,1
698,usual,3,foster,0,1,2,not_recom,0
699,usual,3,foster,0,1,1,recommended,1
700,usual,3,foster,0,1,1,priority,1
701,usual,3,foster,0,1,1,not_recom,0
702,usual,3,foster,1,0,0,recommended,4
703,usual,3,foster,1,0,0,priority,1
704,usual,3,foster,1,0,0,not_recom,0
705,usual,3,foster,1,0,2,recommended,4
706,usual,3,foster,1,0,2,priority,1
707,usual,3,foster,1,0,2,not_recom,0
708,usual,3,foster,1,0,1,recommended,1
709,usual,3,foster,1,0,1,priority,1
710,usual,3,foster,1,0,1,not_recom,0
711,usual,3,foster,1,0,0,recommended,1
712,usual,3,foster,1,0,0,priority,1
713,usual,3,foster,1,0,0,not_recom,0
714,usual,3,foster,1,0,2,recommended,1
715,usual,3,foster,1,0,2,priority,1
716,usual,3,foster,1,0,2,not_recom,0
717,usual,3,foster,1,0,1,recommended,1
718,usual,3,foster,1,0,1,priority,1
719,usual,3,foster,1,0,1,not_recom,0
720,usual,3,foster,1,2,0,recommended,1
721,usual,3,foster,1,2,0,priority,1
722,usual,3,foster,1,2,0,not_recom,0
723,usual,3,foster,1,2,2,recommended,1
724,usual,3,foster,1,2,2,priority,1
725,usual,3,foster,1,2,2,not_recom,0
726,usual,3,foster,1,2,1,recommended,1
727,usual,3,foster,1,2,1,priority,1
728,usual,3,foster,1,2,1,not_recom,0
729,usual,3,foster,1,2,0,recommended,1
730,usual,3,foster,1,2,0,priority,1
731,usual,3,foster,1,2,0,not_recom,0
732,usual,3,foster,1,2,2,recommended,1
733,usual,3,foster,1,2,2,priority,1
734,usual,3,foster,1,2,2,not_recom,0
735,usual,3,foster,1,2,1,recommended,1
736,usual,3,foster,1,2,1,priority,1
737,usual,3,foster,1,2,1,not_recom,0
738,usual,3,foster,1,1,0,recommended,1
739,usual,3,foster,1,1,0,priority,1
740,usual,3,foster,1,1,0,not_recom,0
741,usual,3,foster,1,1,2,recommended,1
742,usual,3,foster,1,1,2,priority,1
743,usual,3,foster,1,1,2,not_recom,0
744,usual,3,foster,1,1,1,recommended,1
745,usual,3,foster,1,1,1,priority,1
746,usual,3,foster,1,1,1,not_recom,0
747,usual,3,foster,1,1,0,recommended,1
748,usual,3,foster,1,1,0,priority,1
749,usual,3,foster,1,1,0,not_recom,0
750,usual,3,foster,1,1,2,recommended,1
751,usual,3,foster,1,1,2,priority,1
752,usual,3,foster,1,1,2,not_recom,0
753,usual,3,foster,1,1,1,recommended,1
754,usual,3,foster,1,1,1,priority,1
755,usual,3,foster,1,1,1,not_recom,0
756,usual,3,foster,2,0,0,recommended,4
757,usual,3,foster,2,0,0,priority,1
758,usual,3,foster,2,0,0,not_recom,0
759,usual,3,foster,2,0,2,recommended,4
760,usual,3,foster,2,0,2,priority,1
761,usual,3,foster,2,0,2,not_recom,0
762,usual,3,foster,2,0,1,recommended,1
763,usual,3,foster,2,0,1,priority,1
764,usual,3,foster,2,0,1,not_recom,0
765,usual,3,foster,2,0,0,recommended,1
766,usual,3,foster,2,0,0,priority,1
767,usual,3,foster,2,0,0,not_recom,0
768,usual,3,foster,2,0,2,recommended,1
769,usual,3,foster,2,0,2,priority,1
770,usual,3,foster,2,0,2,not_recom,0
771,usual,3,foster,2,0,1,recommended,1
772,usual,3,foster,2,0,1,priority,1
773,usual,3,foster,2,0,1,not_recom,0
774,usual,3,foster,2,2,0,recommended,1
775,usual,3,foster,2,2,0,priority,1
776,usual,3,foster,2,2,0,not_recom,0
777,usual,3,foster,2,2,2,recommended,1
778,usual,3,foster,2,2,2,priority,1
779,usual,3,foster,2,2,2,not_recom,0
780,usual,3,foster,2,2,1,recommended,1
781,usual,3,foster,2,2,1,priority,1
782,usual,3,foster,2,2,1,not_recom,0
783,usual,3,foster,2,2,0,recommended,1
784,usual,3,foster,2,2,0,priority,1
785,usual,3,foster,2,2,0,not_recom,0
786,usual,3,foster,2,2,2,recommended,1
787,usual,3,foster,2,2,2,priority,1
788,usual,3,foster,2,2,2,not_recom,0
789,usual,3,foster,2,2,1,recommended,1
790,usual,3,foster,2,2,1,priority,1
791,usual,3,foster,2,2,1,not_recom,0
792,usual,3,foster,2,1,0,recommended,1
793,usual,3,foster,2,1,0,priority,1
794,usual,3,foster,2,1,0,not_recom,0
795,usual,3,foster,2,1,2,recommended,1
796,usual,3,foster,2,1,2,priority,1
797,usual,3,foster,2,1,2,not_recom,0
798,usual,3,foster,2,1,1,recommended,1
799,usual,3,foster,2,1,1,priority,1
800,usual,3,foster,2,1,1,not_recom,0
801,usual,3,foster,2,1,0,recommended,1
802,usual,3,foster,2,1,0,priority,1
803,usual,3,foster,2,1,0,not_recom,0
804,usual,3,foster,2,1,2,recommended,1
805,usual,3,foster,2,1,2,priority,1
806,usual,3,foster,2,1,2,not_recom,0
807,usual,3,foster,2,1,1,recommended,1
808,usual,3,foster,2,1,1,priority,1
809,usual,3,foster,2,1,1,not_recom,0
810,usual,3,foster,3,0,0,recommended,4
811,usual,3,foster,3,0,0,priority,1
812,usual,3,foster,3,0,0,not_recom,0
813,usual,3,foster,3,0,2,recommended,4
814,usual,3,foster,3,0,2,priority,1
815,usual,3,foster,3,0,2,not_recom,0
816,usual,3,foster,3,0,1,recommended,1
817,usual,3,foster,3,0,1,priority,1
818,usual,3,foster,3,0,1,not_recom,0
819,usual,3,foster,3,0,0,recommended,1
820,usual,3,foster,3,0,0,priority,1
821,usual,3,foster,3,0,0,not_recom,0
822,usual,3,foster,3,0,2,recommended,1
823,usual,3,foster,3,0,2,priority,1
824,usual,3,foster,3,0,2,not_recom,0
825,usual,3,foster,3,0,1,recommended,1
826,usual,3,foster,3,0,1,priority,1
827,usual,3,foster,3,0,1,not_recom,0
828,usual,3,foster,3,2,0,recommended,1
829,usual,3,foster,3,2,0,priority,1
830,usual,3,foster,3,2,0,not_recom,0
831,usual,3,foster,3,2,2,recommended,1
832,usual,3,foster,3,2,2,priority,1
833,usual,3,foster,3,2,2,not_recom,0
834,usual,3,foster,3,2,1,recommended,1
835,usual,3,foster,3,2,1,priority,1
836,usual,3,foster,3,2,1,not_recom,0
837,usual,3,foster,3,2,0,recommended,1
838,usual,3,foster,3,2,0,priority,1
839,usual,3,foster,3,2,0,not_recom,0
840,usual,3,foster,3,2,2,recommended,1
841,usual,3,foster,3,2,2,priority,1
842,usual,3,foster,3,2,2,not_recom,0
843,usual,3,foster,3,2,1,recommended,1
844,usual,3,foster,3,2,1,priority,1
845,usual,3,foster,3,2,1,not_recom,0
846,usual,3,foster,3,1,0,recommended,1
847,usual,3,foster,3,1,0,priority,1
848,usual,3,foster,3,1,0,not_recom,0
849,usual,3,foster,3,1,2,recommended,1
850,usual,3,foster,3,1,2,priority,1
851,usual,3,foster,3,1,2,not_recom,0
852,usual,3,foster,3,1,1,recommended,1
853,usual,3,foster,3,1,1,priority,1
854,usual,3,foster,3,1,1,not_recom,0
855,usual,3,foster,3,1,0,recommended,1
856,usual,3,foster,3,1,0,priority,1
857,usual,3,foster,3,1,0,not_recom,0
858,usual,3,foster,3,1,2,recommended,1
859,usual,3,foster,3,1,2,priority,1
860,usual,3,foster,3,1,2,not_recom,0
861,usual,3,foster,3,1,1,recommended,1
862,usual,3,foster,3,1,1,priority,1
863,usual,3,foster,3,1,1,not_recom,0
864,usual,2,complete,0,0,0,recommended,4
865,usual,2,complete,0,0,0,priority,1
866,usual,2,complete,0,0,0,not_recom,0
867,usual,2,complete,0,0,2,recommended,4
868,usual,2,complete,0,0,2,priority,1
869,usual,2,complete,0,0,2,not_recom,0
870,usual,2,complete,0,0,1,recommended,1
871,usual,2,complete,0,0,1,priority,1
872,usual,2,complete,0,0,1,not_recom,0
873,usual,2,complete,0,0,0,recommended,4
874,usual,2,complete,0,0,0,priority,1
875,usual,2,complete,0,0,0,not_recom,0
876,usual,2,complete,0,0,2,recommended,4
877,usual,2,complete,0,0,2,priority,1
878,usual,2,complete,0,0,2,not_recom,0
879,usual,2,complete,0,0,1,recommended,1
880,usual,2,complete,0,0,1,priority,1
881,usual,2,complete,0,0,1,not_recom,0
882,usual,2,complete,0,2,0,recommended,4
883,usual,2,complete,0,2,0,priority,1
884,usual,2,complete,0,2,0,not_recom,0
885,usual,2,complete,0,2,2,recommended,4
886,usual,2,complete,0,2,2,priority,1
887,usual,2,complete,0,2,2,not_recom,0
888,usual,2,complete,0,2,1,recommended,1
889,usual,2,complete,0,2,1,priority,1
890,usual,2,complete,0,2,1,not_recom,0
891,usual,2,complete,0,2,0,recommended,4
892,usual,2,complete,0,2,0,priority,1
893,usual,2,complete,0,2,0,not_recom,0
894,usual,2,complete,0,2,2,recommended,4
895,usual,2,complete,0,2,2,priority,1
896,usual,2,complete,0,2,2,not_recom,0
897,usual,2,complete,0,2,1,recommended,1
898,usual,2,complete,0,2,1,priority,1
899,usual,2,complete,0,2,1,not_recom,0
900,usual,2,complete,0,1,0,recommended,4
901,usual,2,complete,0,1,0,priority,1
902,usual,2,complete,0,1,0,not_recom,0
903,usual,2,complete,0,1,2,recommended,4
904,usual,2,complete,0,1,2,priority,1
905,usual,2,complete,0,1,2,not_recom,0
906,usual,2,complete,0,1,1,recommended,1
907,usual,2,complete,0,1,1,priority,1
908,usual,2,complete,0,1,1,not_recom,0
909,usual,2,complete,0,1,0,recommended,4
910,usual,2,complete,0,1,0,priority,1
911,usual,2,complete,0,1,0,not_recom,0
912,usual,2,complete,0,1,2,recommended,4
913,usual,2,complete,0,1,2,priority,1
914,usual,2,complete,0,1,2,not_recom,0
915,usual,2,complete,0,1,1,recommended,1
916,usual,2,complete,0,1,1,priority,1
917,usual,2,complete,0,1,1,not_recom,0
918,usual,2,complete,1,0,0,recommended,4
919,usual,2,complete,1,0,0,priority,1
920,usual,2,complete,1,0,0,not_recom,0
921,usual,2,complete,1,0,2,recommended,4
922,usual,2,complete,1,0,2,priority,1
923,usual,2,complete,1,0,2,not_recom,0
924,usual,2,complete,1,0,1,recommended,1
925,usual,2,complete,1,0,1,priority,1
926,usual,2,complete,1,0,1,not_recom,0
927,usual,2,complete,1,0,0,recommended,4
928,usual,2,complete,1,0,0,priority,1
929,usual,2,complete,1,0,0,not_recom,0
930,usual,2,complete,1,0,2,recommended,4
931,usual,2,complete,1,0,2,priority,1
932,usual,2,complete,1,0,2,not_recom,0
933,usual,2,complete,1,0,1,recommended,1
934,usual,2,complete,1,0,1,priority,1
935,usual,2,complete,1,0,1,not_recom,0
936,usual,2,complete,1,2,0,recommended,4
937,usual,2,complete,1,2,0,priority,1
938,usual,2,complete,1,2,0,not_recom,0
939,usual,2,complete,1,2,2,recommended,4
940,usual,2,complete,1,2,2,priority,1
941,usual,2,complete,1,2,2,not_recom,0
942,usual,2,complete,1,2,1,recommended,1
943,usual,2,complete,1,2,1,priority,1
944,usual,2,complete,1,2,1,not_recom,0
945,usual,2,complete,1,2,0,recommended,4
946,usual,2,complete,1,2,0,priority,1
947,usual,2,complete,1,2,0,not_recom,0
948,usual,2,complete,1,2,2,recommended,4
949,usual,2,complete,1,2,2,priority,1
950,usual,2,complete,1,2,2,not_recom,0
951,usual,2,complete,1,2,1,recommended,1
952,usual,2,complete,1,2,1,priority,1
953,usual,2,complete,1,2,1,not_recom,0
954,usual,2,complete,1,1,0,recommended,1
955,usual,2,complete,1,1,0,priority,1
956,usual,2,complete,1,1,0,not_recom,0
957,usual,2,complete,1,1,2,recommended,1
958,usual,2,complete,1,1,2,priority,1
959,usual,2,complete,1,1,2,not_recom,0
960,usual,2,complete,1,1,1,recommended,1
961,usual,2,complete,1,1,1,priority,1
962,usual,2,complete,1,1,1,not_recom,0
963,usual,2,complete,1,1,0,recommended,1
964,usual,2,complete,1,1,0,priority,1
965,usual,2,complete,1,1,0,not_recom,0
966,usual,2,complete,1,1,2,recommended,1
967,usual,2,complete,1,1,2,priority,1
968,usual,2,complete,1,1,2,not_recom,0
969,usual,2,complete,1,1,1,recommended,1
970,usual,2,complete,1,1,1,priority,1
971,usual,2,complete,1,1,1,not_recom,0
972,usual,2,complete,2,0,0,recommended,4
973,usual,2,complete,2,0,0,priority,1
974,usual,2,complete,2,0,0,not_recom,0
975,usual,2,complete,2,0,2,recommended,4
976,usual,2,complete,2,0,2,priority,1
977,usual,2,complete,2,0,2,not_recom,0
978,usual,2,complete,2,0,1,recommended,1
979,usual,2,complete,2,0,1,priority,1
980,usual,2,complete,2,0,1,not_recom,0
981,usual,2,complete,2,0,0,recommended,1
982,usual,2,complete,2,0,0,priority,1
983,usual,2,complete,2,0,0,not_recom,0
984,usual,2,complete,2,0,2,recommended,1
985,usual,2,complete,2,0,2,priority,1
986,usual,2,complete,2,0,2,not_recom,0
987,usual,2,complete,2,0,1,recommended,1
988,usual,2,complete,2,0,1,priority,1
989,usual,2,complete,2,0,1,not_recom,0
990,usual,2,complete,2,2,0,recommended,1
991,usual,2,complete,2,2,0,priority,1
992,usual,2,complete,2,2,0,not_recom,0
993,usual,2,complete,2,2,2,recommended,1
994,usual,2,complete,2,2,2,priority,1
995,usual,2,complete,2,2,2,not_recom,0
996,usual,2,complete,2,2,1,recommended,1
997,usual,2,complete,2,2,1,priority,1
998,usual,2,complete,2,2,1,not_recom,0
999,usual,2,complete,2,2,0,recommended,1
1000,usual,2,complete,2,2,0,priority,1
1001,usual,2,complete,2,2,0,not_recom,0
1002,usual,2,complete,2,2,2,recommended,1
1003,usual,2,complete,2,2,2,priority,1
1004,usual,2,complete,2,2,2,not_recom,0
1005,usual,2,complete,2,2,1,recommended,1
1006,usual,2,complete,2,2,1,priority,1
1007,usual,2,complete,2,2,1,not_recom,0
1008,usual,2,complete,2,1,0,recommended,1
1009,usual,2,complete,2,1,0,priority,1
1010,usual,2,complete,2,1,0,not_recom,0
1011,usual,2,complete,2,1,2,recommended,1
1012,usual,2,complete,2,1,2,priority,1
1013,usual,2,complete,2,1,2,not_recom,0
1014,usual,2,complete,2,1,1,recommended,1
1015,usual,2,complete,2,1,1,priority,1
1016,usual,2,complete,2,1,1,not_recom,0
1017,usual,2,complete,2,1,0,recommended,1
1018,usual,2,complete,2,1,0,priority,1
1019,usual,2,complete,2,1,0,not_recom,0
1020,usual,2,complete,2,1,2,recommended,1
1021,usual,2,complete,2,1,2,priority,1
1022,usual,2,complete,2,1,2,not_recom,0
1023,usual,2,complete,2,1,1,recommended,1
1024,usual,2,complete,2,1,1,priority,1
1025,usual,2,complete,2,1,1,not_recom,0
1026,usual,2,complete,3,0,0,recommended,4
1027,usual,2,complete,3,0,0,priority,1
1028,usual,2,complete,3,0,0,not_recom,0
1029,usual,2,complete,3,0,2,recommended,4
1030,usual,2,complete,3,0,2,priority,1
1031,usual,2,complete,3,0,2,not_recom,0
1032,usual,2,complete,3,0,1,recommended,1
1033,usual,2,complete,3,0,1,priority,1
1034,usual,2,complete,3,0,1,not_recom,0
1035,usual,2,complete,3,0,0,recommended,1
1036,usual,2,complete,3,0,0,priority,1
1037,usual,2,complete,3,0,0,not_recom,0
1038,usual,2,complete,3,0,2,recommended,1
1039,usual,2,complete,3,0,2,priority,1
1040,usual,2,complete,3,0,2,not_recom,0
1041,usual,2,complete,3,0,1,recommended,1
1042,usual,2,complete,3,0,1,priority,1
1043,usual,2,complete,3,0,1,not_recom,0
1044,usual,2,complete,3,2,0,recommended,1
1045,usual,2,complete,3,2,0,priority,1
1046,usual,2,complete,3,2,0,not_recom,0
1047,usual,2,complete,3,2,2,recommended,1
1048,usual,2,complete,3,2,2,priority,1
1049,usual,2,complete,3,2,2,not_recom,0
1050,usual,2,complete,3,2,1,recommended,1
1051,usual,2,complete,3,2,1,priority,1
1052,usual,2,complete,3,2,1,not_recom,0
1053,usual,2,complete,3,2,0,recommended,1
1054,usual,2,complete,3,2,0,priority,1
1055,usual,2,complete,3,2,0,not_recom,0
1056,usual,2,complete,3,2,2,recommended,1
1057,usual,2,complete,3,2,2,priority,1
1058,usual,2,complete,3,2,2,not_recom,0
1059,usual,2,complete,3,2,1,recommended,1
1060,usual,2,complete,3,2,1,priority,1
1061,usual,2,complete,3,2,1,not_recom,0
1062,usual,2,complete,3,1,0,recommended,1
1063,usual,2,complete,3,1,0,priority,1
1064,usual,2,complete,3,1,0,not_recom,0
1065,usual,2,complete,3,1,2,recommended,1
1066,usual,2,complete,3,1,2,priority,1
1067,usual,2,complete,3,1,2,not_recom,0
1068,usual,2,complete,3,1,1,recommended,1
1069,usual,2,complete,3,1,1,priority,1
1070,usual,2,complete,3,1,1,not_recom,0
1071,usual,2,complete,3,1,0,recommended,1
1072,usual,2,complete,3,1,0,priority,1
1073,usual,2,complete,3,1,0,not_recom,0
1074,usual,2,complete,3,1,2,recommended,1
1075,usual,2,complete,3,1,2,priority,1
1076,usual,2,complete,3,1,2,not_recom,0
1077,usual,2,complete,3,1,1,recommended,1
1078,usual,2,complete,3,1,1,priority,1
1079,usual,2,complete,3,1,1,not_recom,0
1080,usual,2,completed,0,0,0,recommended,4
1081,usual,2,completed,0,0,0,priority,1
1082,usual,2,completed,0,0,0,not_recom,0
1083,usual,2,completed,0,0,2,recommended,4
1084,usual,2,completed,0,0,2,priority,1
1085,usual,2,completed,0,0,2,not_recom,0
1086,usual,2,completed,0,0,1,recommended,1
1087,usual,2,completed,0,0,1,priority,1
1088,usual,2,completed,0,0,1,not_recom,0
1089,usual,2,completed,0,0,0,recommended,4
1090,usual,2,completed,0,0,0,priority,1
1091,usual,2,completed,0,0,0,not_recom,0
1092,usual,2,completed,0,0,2,recommended,4
1093,usual,2,completed,0,0,2,priority,1
1094,usual,2,completed,0,0,2,not_recom,0
1095,usual,2,completed,0,0,1,recommended,1
1096,usual,2,completed,0,0,1,priority,1
1097,usual,2,completed,0,0,1,not_recom,0
1098,usual,2,completed,0,2,0,recommended,4
1099,usual,2,completed,0,2,0,priority,1
1100,usual,2,completed,0,2,0,not_recom,0
1101,usual,2,completed,0,2,2,recommended,4
1102,usual,2,completed,0,2,2,priority,1
1103,usual,2,completed,0,2,2,not_recom,0
1104,usual,2,completed,0,2,1,recommended,1
1105,usual,2,completed,0,2,1,priority,1
1106,usual,2,completed,0,2,1,not_recom,0
1107,usual,2,completed,0,2,0,recommended,4
1108,usual,2,completed,0,2,0,priority,1
1109,usual,2,completed,0,2,0,not_recom,0
1110,usual,2,completed,0,2,2,recommended,4
1111,usual,2,completed,0,2,2,priority,1
1112,usual,2,completed,0,2,2,not_recom,0
1113,usual,2,completed,0,2,1,recommended,1
1114,usual,2,completed,0,2,1,priority,1
1115,usual,2,completed,0,2,1,not_recom,0
1116,usual,2,completed,0,1,0,recommended,1
1117,usual,2,completed,0,1,0,priority,1
1118,usual,2,completed,0,1,0,not_recom,0
1119,usual,2,completed,0,1,2,recommended,1
1120,usual,2,completed,0,1,2,priority,1
1121,usual,2,completed,0,1,2,not_recom,0
1122,usual,2,completed,0,1,1,recommended,1
1123,usual,2,completed,0,1,1,priority,1
1124,usual,2,completed,0,1,1,not_recom,0
1125,usual,2,completed,0,1,0,recommended,1
1126,usual,2,completed,0,1,0,priority,1
1127,usual,2,completed,0,1,0,not_recom,0
1128,usual,2,completed,0,1,2,recommended,1
1129,usual,2,completed,0,1,2,priority,1
1130,usual,2,completed,0,1,2,not_recom,0
1131,usual,2,completed,0,1,1,recommended,1
1132,usual,2,completed,0,1,1,priority,1
1133,usual,2,completed,0,1,1,not_recom,0
1134,usual,2,completed,1,0,0,recommended,4
